model_key,iso3,country_name,bloc,region,a,b1p0,b0p1,d,n_total,n_discordant,p,effect_delta,effect_rate,rank_in_model,p_adj
gemini2.5,SDN,Sudan,Other,Other,7.0,1.0,7.0,0.0,15.0,8.0,0.0703125,6.0,0.4,44,0.012424698795180723
gemini2.5,SYR,Syrian Arab Republic,Other,Other,7.0,1.0,7.0,0.0,15.0,8.0,0.0703125,6.0,0.4,45,0.012707078313253012
gemini2.5,ARE,United Arab Emirates,GCC,Asia,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,46,0.023092369477911646
gemini2.5,BRA,Brazil,BRICS,South America,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,47,0.02359437751004016
gemini2.5,BRN,Brunei Darussalam,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,48,0.024096385542168676
gemini2.5,CIV,Côte d'Ivoire,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,49,0.02459839357429719
gemini2.5,ESH,Western Sahara,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,50,0.025100401606425703
gemini2.5,FIN,Finland,EU,Europe,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,51,0.025602409638554216
gemini2.5,GAB,Gabon,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,52,0.02610441767068273
gemini2.5,HKG,Hong Kong,Other,Other,7.0,1.0,6.0,1.0,15.0,7.0,0.125,5.0,0.3333333333333333,53,0.026606425702811246
gemini2.5,MDG,Madagascar,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,54,0.02710843373493976
gemini2.5,MNE,Montenegro,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,55,0.027610441767068273
gemini2.5,MRT,Mauritania,Other,Other,7.0,1.0,6.0,1.0,15.0,7.0,0.125,5.0,0.3333333333333333,56,0.028112449799196786
gemini2.5,OMN,Oman,GCC,Asia,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,57,0.0286144578313253
gemini2.5,SGP,Singapore,Other,Asia,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,58,0.029116465863453816
gemini2.5,TCD,Chad,Other,Other,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,59,0.02961847389558233
gemini2.5,THA,Thailand,Other,Asia,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,60,0.030120481927710843
gemini2.5,TUR,Türkiye,Other,Asia,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,61,0.030622489959839357
gemini2.5,VNM,Viet Nam,Other,Asia,8.0,0.0,4.0,3.0,15.0,4.0,0.125,4.0,0.26666666666666666,62,0.03112449799196787
gemini2.5,ZWE,Zimbabwe,Other,Other,7.0,1.0,6.0,1.0,15.0,7.0,0.125,5.0,0.3333333333333333,63,0.03162650602409638
gemini2.5,AFG,Afghanistan,Other,Other,6.0,2.0,7.0,0.0,15.0,9.0,0.1796875,5.0,0.3333333333333333,64,0.04618473895582329
gemini2.5,BIH,Bosnia and Herzegovina,Other,Other,7.0,1.0,5.0,2.0,15.0,6.0,0.21875,4.0,0.26666666666666666,65,0.057103413654618476
gemini2.5,DNK,Denmark,EU,Europe,3.0,5.0,1.0,6.0,15.0,6.0,0.21875,-4.0,-0.26666666666666666,66,0.05798192771084337
gemini2.5,IRN,"Iran, Islamic Republic of",Other,Asia,7.0,1.0,5.0,2.0,15.0,6.0,0.21875,4.0,0.26666666666666666,67,0.058860441767068276
gemini2.5,ISR,Israel,Other,Asia,7.0,1.0,5.0,2.0,15.0,6.0,0.21875,4.0,0.26666666666666666,68,0.05973895582329317
gemini2.5,UZB,Uzbekistan,Other,Other,7.0,1.0,5.0,2.0,15.0,6.0,0.21875,4.0,0.26666666666666666,69,0.06061746987951807
gemini2.5,AGO,Angola,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,70,0.07028112449799197
gemini2.5,BGD,Bangladesh,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,71,0.071285140562249
gemini2.5,BLZ,Belize,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,72,0.07228915662650602
gemini2.5,COL,Colombia,Other,South America,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,73,0.07329317269076305
gemini2.5,CPV,Cabo Verde,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,74,0.07429718875502007
gemini2.5,CUW,Curaçao,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,75,0.07530120481927711
gemini2.5,ECU,Ecuador,Other,South America,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,76,0.07630522088353414
gemini2.5,GHA,Ghana,Other,Africa,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,77,0.07730923694779117
gemini2.5,HND,Honduras,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,78,0.0783132530120482
gemini2.5,IDN,Indonesia,Other,Asia,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,79,0.07931726907630522
gemini2.5,KIR,Kiribati,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,80,0.08032128514056225
gemini2.5,KWT,Kuwait,GCC,Asia,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,81,0.08132530120481928
gemini2.5,MDA,"Moldova, Republic of",Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,82,0.0823293172690763
gemini2.5,MYS,Malaysia,Other,Asia,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,83,0.08333333333333333
gemini2.5,NAM,Namibia,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,84,0.08433734939759036
gemini2.5,NGA,Nigeria,Other,Africa,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,85,0.0853413654618474
gemini2.5,NZL,New Zealand,FiveEyes,Oceania,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,86,0.08634538152610442
gemini2.5,PAN,Panama,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,87,0.08734939759036145
gemini2.5,PER,Peru,Other,South America,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,88,0.08835341365461848
gemini2.5,PHL,Philippines,Other,Asia,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,89,0.0893574297188755
gemini2.5,RWA,Rwanda,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,90,0.09036144578313253
gemini2.5,SLB,Solomon Islands,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,91,0.09136546184738956
gemini2.5,SLE,Sierra Leone,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,92,0.09236947791164658
gemini2.5,STP,Sao Tome and Principe,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,93,0.09337349397590361
gemini2.5,TGO,Togo,Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,94,0.09437751004016064
gemini2.5,TUN,Tunisia,Other,Africa,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,95,0.09538152610441768
gemini2.5,TWN,"Taiwan, Province of China",Other,Other,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,96,0.0963855421686747
gemini2.5,ZAF,South Africa,BRICS,Africa,8.0,0.0,3.0,4.0,15.0,3.0,0.25,3.0,0.2,97,0.09738955823293173
gemini2.5,PRK,"Korea, Democratic People's Republic of",Other,Other,6.0,2.0,6.0,1.0,15.0,8.0,0.2890625,4.0,0.26666666666666666,98,0.1137675702811245
gemini2.5,ALB,Albania,Other,Other,7.0,1.0,4.0,3.0,15.0,5.0,0.375,3.0,0.2,99,0.14909638554216867
gemini2.5,CMR,Cameroon,Other,Other,7.0,1.0,4.0,3.0,15.0,5.0,0.375,3.0,0.2,100,0.15060240963855423
gemini2.5,ETH,Ethiopia,Other,Africa,7.0,1.0,4.0,3.0,15.0,5.0,0.375,3.0,0.2,101,0.15210843373493976
gemini2.5,IND,India,BRICS,Asia,7.0,1.0,4.0,3.0,15.0,5.0,0.375,3.0,0.2,102,0.1536144578313253
gemini2.5,SAU,Saudi Arabia,GCC,Asia,7.0,1.0,4.0,3.0,15.0,5.0,0.375,3.0,0.2,103,0.15512048192771086
gemini2.5,SWZ,Eswatini,Other,Other,7.0,1.0,4.0,3.0,15.0,5.0,0.375,3.0,0.2,104,0.1566265060240964
gemini2.5,SWE,Sweden,EU,Europe,3.0,5.0,2.0,5.0,15.0,7.0,0.453125,-3.0,-0.2,105,0.19107680722891565
gemini2.5,AND,Andorra,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,106,0.21285140562248997
gemini2.5,ARG,Argentina,Other,South America,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,107,0.21485943775100402
gemini2.5,ATF,French Southern Territories,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,108,0.21686746987951808
gemini2.5,ATG,Antigua and Barbuda,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,109,0.21887550200803213
gemini2.5,AUT,Austria,EU,Europe,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,110,0.22088353413654618
gemini2.5,BDI,Burundi,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,111,0.22289156626506024
gemini2.5,BHS,Bahamas,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,112,0.2248995983935743
gemini2.5,BLM,Saint Barthélemy,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,113,0.22690763052208834
gemini2.5,BMU,Bermuda,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,114,0.2289156626506024
gemini2.5,BRB,Barbados,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,115,0.23092369477911648
gemini2.5,BVT,Bouvet Island,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,116,0.23293172690763053
gemini2.5,BWA,Botswana,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,117,0.23493975903614459
gemini2.5,CHL,Chile,Other,South America,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,118,0.23694779116465864
gemini2.5,COK,Cook Islands,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,119,0.2389558232931727
gemini2.5,CRI,Costa Rica,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,120,0.24096385542168675
gemini2.5,CXR,Christmas Island,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,121,0.2429718875502008
gemini2.5,CYM,Cayman Islands,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,122,0.24497991967871485
gemini2.5,DMA,Dominica,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,123,0.2469879518072289
gemini2.5,FJI,Fiji,Other,Oceania,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,124,0.24899598393574296
gemini2.5,GIB,Gibraltar,Other,Other,6.0,2.0,0.0,7.0,15.0,2.0,0.5,-2.0,-0.13333333333333333,125,0.25100401606425704
gemini2.5,GMB,Gambia,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,126,0.25301204819277107
gemini2.5,GTM,Guatemala,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,127,0.25502008032128515
gemini2.5,HMD,Heard Island and McDonald Islands,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,128,0.2570281124497992
gemini2.5,HTI,Haiti,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,129,0.25903614457831325
gemini2.5,JAM,Jamaica,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,130,0.26104417670682734
gemini2.5,KEN,Kenya,Other,Africa,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,131,0.26305220883534136
gemini2.5,LCA,Saint Lucia,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,132,0.26506024096385544
gemini2.5,LIE,Liechtenstein,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,133,0.26706827309236947
gemini2.5,LKA,Sri Lanka,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,134,0.26907630522088355
gemini2.5,MAR,Morocco,Other,Africa,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,135,0.2710843373493976
gemini2.5,MCO,Monaco,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,136,0.27309236947791166
gemini2.5,MEX,Mexico,Other,North America,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,137,0.2751004016064257
gemini2.5,MNG,Mongolia,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,138,0.27710843373493976
gemini2.5,MNP,Northern Mariana Islands,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,139,0.2791164658634538
gemini2.5,MOZ,Mozambique,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,140,0.28112449799196787
gemini2.5,MWI,Malawi,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,141,0.28313253012048195
gemini2.5,NCL,New Caledonia,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,142,0.285140562248996
gemini2.5,NIU,Niue,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,143,0.28714859437751006
gemini2.5,PCN,Pitcairn,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,144,0.2891566265060241
gemini2.5,PLW,Palau,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,145,0.29116465863453816
gemini2.5,PRY,Paraguay,Other,South America,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,146,0.2931726907630522
gemini2.5,SEN,Senegal,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,147,0.29518072289156627
gemini2.5,SGS,South Georgia and the South Sandwich Islands,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,148,0.2971887550200803
gemini2.5,SMR,San Marino,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,149,0.2991967871485944
gemini2.5,SVK,Slovakia,EU,Europe,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,150,0.30120481927710846
gemini2.5,SXM,Sint Maarten (Dutch part),Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,151,0.3032128514056225
gemini2.5,TKL,Tokelau,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,152,0.30522088353413657
gemini2.5,URY,Uruguay,Other,South America,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,153,0.3072289156626506
gemini2.5,VCT,Saint Vincent and the Grenadines,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,154,0.3092369477911647
gemini2.5,VIR,"Virgin Islands, U.S.",Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,155,0.3112449799196787
gemini2.5,VUT,Vanuatu,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,156,0.3132530120481928
gemini2.5,WLF,Wallis and Futuna,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,157,0.3152610441767068
gemini2.5,WSM,Samoa,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,158,0.3172690763052209
gemini2.5,ZMB,Zambia,Other,Other,8.0,0.0,2.0,5.0,15.0,2.0,0.5,2.0,0.13333333333333333,159,0.3192771084337349
gemini2.5,ABW,Aruba,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,160,0.40160642570281124
gemini2.5,BOL,"Bolivia, Plurinational State of",Other,South America,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,161,0.4041164658634538
gemini2.5,COM,Comoros,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,162,0.4066265060240964
gemini2.5,CZE,Czechia,EU,Europe,5.0,3.0,1.0,6.0,15.0,4.0,0.625,-2.0,-0.13333333333333333,163,0.40913654618473894
gemini2.5,GRD,Grenada,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,164,0.41164658634538154
gemini2.5,LAO,Lao People's Democratic Republic,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,165,0.4141566265060241
gemini2.5,LBR,Liberia,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,166,0.4166666666666667
gemini2.5,MKD,North Macedonia,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,167,0.41917670682730923
gemini2.5,PRT,Portugal,EU,Europe,5.0,3.0,1.0,6.0,15.0,4.0,0.625,-2.0,-0.13333333333333333,168,0.42168674698795183
gemini2.5,SPM,Saint Pierre and Miquelon,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,169,0.4241967871485944
gemini2.5,TTO,Trinidad and Tobago,Other,Other,7.0,1.0,3.0,4.0,15.0,4.0,0.625,2.0,0.13333333333333333,170,0.4267068273092369
gemini2.5,AIA,Anguilla,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,171,0.6867469879518072
gemini2.5,ALA,Åland Islands,Other,Other,6.0,2.0,1.0,6.0,15.0,3.0,1.0,-1.0,-0.06666666666666667,172,0.6907630522088354
gemini2.5,ASM,American Samoa,Other,Other,8.0,0.0,0.0,7.0,15.0,0.0,1.0,0.0,0.0,173,0.6947791164658634
gemini2.5,ATA,Antarctica,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,174,0.6987951807228916
gemini2.5,AUS,Australia,FiveEyes,Oceania,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,175,0.7028112449799196
gemini2.5,BEL,Belgium,EU,Europe,7.0,1.0,1.0,6.0,15.0,2.0,1.0,0.0,0.0,176,0.7068273092369478
gemini2.5,BEN,Benin,Other,Other,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,177,0.7108433734939759
gemini2.5,BES,"Bonaire, Sint Eustatius and Saba",Other,Other,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,178,0.714859437751004
gemini2.5,BGR,Bulgaria,EU,Europe,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,179,0.7188755020080321
gemini2.5,BTN,Bhutan,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,180,0.7228915662650602
gemini2.5,CAN,Canada,FiveEyes,North America,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,181,0.7269076305220884
gemini2.5,CCK,Cocos (Keeling) Islands,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,182,0.7309236947791165
gemini2.5,CHE,Switzerland,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,183,0.7349397590361446
gemini2.5,CYP,Cyprus,EU,Europe,5.0,3.0,2.0,5.0,15.0,5.0,1.0,-1.0,-0.06666666666666667,184,0.7389558232931727
gemini2.5,DEU,Germany,EU,Europe,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,185,0.7429718875502008
gemini2.5,DOM,Dominican Republic,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,186,0.7469879518072289
gemini2.5,ESP,Spain,EU,Europe,5.0,3.0,2.0,5.0,15.0,5.0,1.0,-1.0,-0.06666666666666667,187,0.751004016064257
gemini2.5,EST,Estonia,EU,Europe,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,188,0.7550200803212851
gemini2.5,FLK,Falkland Islands (Malvinas),Other,Other,7.0,1.0,1.0,6.0,15.0,2.0,1.0,0.0,0.0,189,0.7590361445783133
gemini2.5,FRA,France,EU,Europe,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,190,0.7630522088353414
gemini2.5,FRO,Faroe Islands,Other,Other,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,191,0.7670682730923695
gemini2.5,FSM,"Micronesia, Federated States of",Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,192,0.7710843373493976
gemini2.5,GBR,United Kingdom,FiveEyes,Europe,8.0,0.0,0.0,7.0,15.0,0.0,1.0,0.0,0.0,193,0.7751004016064257
gemini2.5,GGY,Guernsey,Other,Other,8.0,0.0,0.0,7.0,15.0,0.0,1.0,0.0,0.0,194,0.7791164658634538
gemini2.5,GLP,Guadeloupe,Other,Other,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,195,0.7831325301204819
gemini2.5,GRC,Greece,EU,Europe,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,196,0.7871485943775101
gemini2.5,GRL,Greenland,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,197,0.7911646586345381
gemini2.5,GUF,French Guiana,Other,Other,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,198,0.7951807228915663
gemini2.5,GUM,Guam,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,199,0.7991967871485943
gemini2.5,GUY,Guyana,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,200,0.8032128514056225
gemini2.5,HRV,Croatia,EU,Europe,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,201,0.8072289156626506
gemini2.5,HUN,Hungary,EU,Europe,5.0,3.0,2.0,5.0,15.0,5.0,1.0,-1.0,-0.06666666666666667,202,0.8112449799196787
gemini2.5,IMN,Isle of Man,Other,Other,7.0,1.0,0.0,7.0,15.0,1.0,1.0,-1.0,-0.06666666666666667,203,0.8152610441767069
gemini2.5,IOT,British Indian Ocean Territory,Other,Other,7.0,1.0,0.0,7.0,15.0,1.0,1.0,-1.0,-0.06666666666666667,204,0.8192771084337349
gemini2.5,IRL,Ireland,EU,Europe,7.0,1.0,1.0,6.0,15.0,2.0,1.0,0.0,0.0,205,0.8232931726907631
gemini2.5,ISL,Iceland,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,206,0.8273092369477911
gemini2.5,ITA,Italy,EU,Europe,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,207,0.8313253012048193
gemini2.5,JEY,Jersey,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,208,0.8353413654618473
gemini2.5,JPN,Japan,Other,Asia,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,209,0.8393574297188755
gemini2.5,KNA,Saint Kitts and Nevis,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,210,0.8433734939759037
gemini2.5,KOR,"Korea, Republic of",Other,Asia,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,211,0.8473895582329317
gemini2.5,LSO,Lesotho,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,212,0.8514056224899599
gemini2.5,LTU,Lithuania,EU,Europe,5.0,3.0,2.0,5.0,15.0,5.0,1.0,-1.0,-0.06666666666666667,213,0.8554216867469879
gemini2.5,LUX,Luxembourg,EU,Europe,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,214,0.8594377510040161
gemini2.5,LVA,Latvia,EU,Europe,5.0,3.0,2.0,5.0,15.0,5.0,1.0,-1.0,-0.06666666666666667,215,0.8634538152610441
gemini2.5,MAF,Saint Martin (French part),Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,216,0.8674698795180723
gemini2.5,MDV,Maldives,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,217,0.8714859437751004
gemini2.5,MHL,Marshall Islands,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,218,0.8755020080321285
gemini2.5,MLT,Malta,EU,Europe,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,219,0.8795180722891566
gemini2.5,MSR,Montserrat,Other,Other,7.0,1.0,0.0,7.0,15.0,1.0,1.0,-1.0,-0.06666666666666667,220,0.8835341365461847
gemini2.5,MTQ,Martinique,Other,Other,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,221,0.8875502008032129
gemini2.5,MUS,Mauritius,Other,Other,7.0,1.0,1.0,6.0,15.0,2.0,1.0,0.0,0.0,222,0.891566265060241
gemini2.5,MYT,Mayotte,Other,Other,7.0,1.0,1.0,6.0,15.0,2.0,1.0,0.0,0.0,223,0.8955823293172691
gemini2.5,NFK,Norfolk Island,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,224,0.8995983935742972
gemini2.5,NLD,Netherlands,EU,Europe,7.0,1.0,2.0,5.0,15.0,3.0,1.0,1.0,0.06666666666666667,225,0.9036144578313253
gemini2.5,NOR,Norway,Other,Other,6.0,2.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,226,0.9076305220883534
gemini2.5,NPL,Nepal,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,227,0.9116465863453815
gemini2.5,NRU,Nauru,Other,Other,8.0,0.0,1.0,6.0,15.0,1.0,1.0,1.0,0.06666666666666667,228,0.9156626506024096
